customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car
300;Malachi;Hadcroft;Male;1956-06-22;Clinical Specialist;Health;Mass Customer;N;No
301;Hildy;Bilbrook;Female;1980-10-10;Developer IV;Manufacturing;High Net Worth;N;No
302;Laurice;Colgrave;Female;1977-03-27;;Health;Mass Customer;N;No
303;Shane;Smetoun;Female;1974-08-15;Assistant Professor;Argiculture;Mass Customer;N;Yes
304;Paddy;Mumbray;Male;1969-03-27;VP Marketing;Manufacturing;Mass Customer;N;Yes
305;Cris;Chellam;Female;1974-03-17;Financial Analyst;Financial Services;Mass Customer;N;No
306;Ruy;Adanet;Male;1973-08-02;Registered Nurse;Health;High Net Worth;N;No
307;Ruben;Handlin;Male;1984-08-18;Clinical Specialist;Health;Affluent Customer;N;Yes
308;Iver;Dobsons;Male;1983-03-09;Database Administrator I;IT;High Net Worth;N;No
309;Maurizia;Ligerton;Female;1974-10-02;Clinical Specialist;Health;Mass Customer;N;Yes
310;Myranda;Clowser;Female;1985-02-13;Account Coordinator;Financial Services;Mass Customer;N;Yes
311;Jaimie;Halms;Female;1957-08-16;Internal Auditor;Health;High Net Worth;N;No
312;Garek;Prattin;Male;1958-03-17;Desktop Support Technician;Financial Services;Affluent Customer;N;Yes
313;Theo;McKune;Male;1987-12-22;Operator;Manufacturing;Mass Customer;N;Yes
314;Catie;Advani;Female;1962-08-25;Marketing Assistant;Retail;High Net Worth;N;Yes
315;Lisa;Odlin;Female;1958-04-16;Chief Design Engineer;Manufacturing;Affluent Customer;N;No
316;Genni;Larway;Female;1976-06-01;Environmental Specialist;Manufacturing;Mass Customer;N;Yes
317;Elicia;Dahler;Female;1974-02-10;Automation Specialist II;Entertainment;Mass Customer;N;Yes
318;Libbie;Castelin;Female;1969-05-19;Programmer III;Retail;Affluent Customer;N;Yes
319;Madelle;Matteris;Female;1971-10-11;;Retail;Mass Customer;N;Yes
320;Aldous;Cubin;Male;1997-02-09;Registered Nurse;Health;Mass Customer;N;No
321;Christean;Finnes;Female;1973-09-15;Marketing Manager;n/a;Mass Customer;N;No
322;De;Denington;Female;1977-03-10;Research Associate;Financial Services;Mass Customer;N;Yes
323;Celka;Goodrich;Female;1973-06-04;Senior Developer;Health;Mass Customer;N;Yes
324;Franz;Lyptrit;Male;1986-08-05;Computer Systems Analyst I;IT;Mass Customer;N;Yes
325;Anthia;Ghilardini;Female;1971-09-26;Computer Systems Analyst I;Financial Services;Affluent Customer;N;Yes
326;Guenna;Spensly;Female;1980-02-16;Help Desk Operator;Financial Services;Mass Customer;N;No
327;Cris;Richfield;Female;1968-07-24;Design Engineer;Health;Mass Customer;N;No
328;Bernice;Kings;Female;1991-04-11;Senior Developer;Manufacturing;Mass Customer;N;No
329;Garvy;Berthel;Male;1984-11-20;Account Representative IV;Entertainment;High Net Worth;N;Yes
330;Port;Pancost;Male;1959-06-03;Recruiting Manager;Manufacturing;High Net Worth;N;Yes
331;Ford;Groucock;Male;1998-09-23;Desktop Support Technician;Health;Mass Customer;N;Yes
332;Liza;Trouel;Female;1978-08-19;Registered Nurse;Health;High Net Worth;N;No
333;Debbi;Doohey;Female;1965-06-20;Sales Associate;Financial Services;Affluent Customer;N;Yes
334;Fredi;Iannuzzelli;Female;1999-05-20;Financial Advisor;Financial Services;Affluent Customer;N;Yes
335;Debee;Martynov;Female;1983-04-19;Senior Editor;n/a;Affluent Customer;N;No
336;Georgiana;Wallington;Female;1980-01-06;;Manufacturing;High Net Worth;N;No
337;Shaylah;Urquhart;Female;1979-10-08;Statistician IV;Argiculture;High Net Worth;N;Yes
338;Hilliary;Littrell;Female;1958-03-14;;Health;Mass Customer;N;No
339;Nanny;Casero;Female;1980-01-11;Human Resources Manager;Health;Mass Customer;N;No
340;Joshuah;Purvey;Male;1973-07-31;;Argiculture;Mass Customer;N;Yes
341;Jeremiah;Wasling;Male;1976-08-25;GIS Technical Architect;Financial Services;Mass Customer;N;No
342;Winslow;Hammant;Male;1987-05-19;Programmer IV;Health;High Net Worth;N;No
343;Nicole;Johananoff;Female;1957-08-14;Recruiter;Property;Affluent Customer;N;No
344;Carlene;Eyckelbeck;Female;1973-07-18;;n/a;High Net Worth;N;Yes
345;Tish;Oleksiak;Female;1989-02-03;Senior Sales Associate;Health;High Net Worth;N;Yes
346;Timmie;Eisikowitz;Male;1981-03-15;Financial Analyst;Financial Services;Mass Customer;N;No
347;Berkly;Grishinov;Male;1965-06-06;Marketing Manager;Financial Services;Mass Customer;N;No
348;Gan;Devoy;Male;1980-11-01;Assistant Professor;Retail;Mass Customer;N;Yes
349;Vinnie;Usherwood;Female;1981-04-15;Computer Systems Analyst IV;Manufacturing;High Net Worth;N;No
350;Carmela;Jesper;Female;1977-12-09;Clinical Specialist;Health;Mass Customer;N;Yes
351;Dev;Hafner;Male;1999-05-12;Pharmacist;Health;Mass Customer;N;Yes
352;Orrin;Finding;Male;1979-07-08;Sales Representative;Retail;Mass Customer;N;No
353;Antonia;Cardis;Female;1980-10-09;Information Systems Manager;n/a;Mass Customer;N;No
354;Mavra;Donavan;Female;1980-11-26;Legal Assistant;Property;Mass Customer;N;No
355;Stacy;Gullane;Female;1979-06-01;Database Administrator II;Retail;Mass Customer;N;Yes
356;Nichole;;Female;1975-03-30;Librarian;Entertainment;High Net Worth;N;No
357;Betta;Shrimpton;Female;1969-01-25;Director of Sales;n/a;Affluent Customer;N;No
358;Kippie;Crimpe;Female;1985-12-27;Accounting Assistant IV;n/a;Mass Customer;N;No
359;Dulcine;Gauson;Female;1958-11-28;Legal Assistant;Manufacturing;Affluent Customer;N;Yes
360;Atalanta;Starbucke;Female;1956-04-02;Staff Scientist;Property;Mass Customer;N;Yes
361;Stephana;Minero;Female;1999-03-27;Software Engineer IV;Health;Mass Customer;N;Yes
362;Jamima;Pirolini;Female;1974-11-17;Software Engineer IV;Financial Services;High Net Worth;N;Yes
363;Sabrina;Caddy;Female;1988-03-04;Project Manager;Retail;Mass Customer;N;Yes
364;Leontyne;Simpkiss;Female;1976-09-30;Database Administrator III;Financial Services;Affluent Customer;N;No
365;Romona;Capitano;Female;1976-06-27;VP Quality Control;Property;High Net Worth;N;No
366;Constance;Ucchino;Female;1954-01-08;Librarian;Entertainment;High Net Worth;N;No
367;Katrinka;Sturrock;Female;1985-02-17;Programmer II;Manufacturing;Mass Customer;N;Yes
368;Lacee;Roan;Female;1986-11-26;;Financial Services;High Net Worth;N;No
369;Alic;Trenear;Male;1991-08-24;Actuary;Financial Services;Mass Customer;N;Yes
370;Trstram;Bondesen;Male;1998-07-27;;Telecommunications;Affluent Customer;N;Yes
371;Pernell;Favelle;Male;1954-07-06;Systems Administrator III;Financial Services;Mass Customer;N;No
372;Moina;Thumim;Female;1987-08-13;Graphic Designer;Property;Affluent Customer;N;Yes
373;Eva;Colenutt;Female;2000-08-26;Structural Analysis Engineer;Health;High Net Worth;N;Yes
374;Valdemar;MacCoughen;Male;1992-01-22;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes
375;Salvidor;Renzo;Male;1976-08-23;Automation Specialist II;Manufacturing;Mass Customer;N;Yes
376;Marena;Brunotti;Female;1966-10-24;Financial Advisor;Financial Services;Mass Customer;N;Yes
377;Levy;Bonavia;Male;1999-05-19;Staff Scientist;Argiculture;Mass Customer;N;No
378;Raquela;Yuille;Female;1974-05-04;Senior Developer;Retail;Mass Customer;N;No
379;Bert;Ainslie;Male;1980-03-13;;Manufacturing;High Net Worth;N;Yes
380;Teriann;Birdsey;Female;1956-05-15;Structural Engineer;Property;Mass Customer;N;No
381;Leesa;Castleman;Female;1996-11-30;Sales Associate;n/a;Affluent Customer;N;No
382;Issiah;Fardell;Male;1985-08-14;Research Nurse;Health;Mass Customer;N;Yes
383;Barclay;Shalders;Male;1978-07-15;Nurse Practicioner;n/a;Affluent Customer;N;No
384;Friederike;Bestar;Female;1976-08-06;;Financial Services;Affluent Customer;N;No
385;Kendall;Humes;Male;1966-12-07;Project Manager;Health;High Net Worth;N;No
386;Ethelyn;Pincott;Female;1990-10-27;Senior Quality Engineer;Argiculture;Mass Customer;N;No
387;Spike;Thieme;Male;1977-02-19;Administrative Officer;Financial Services;Mass Customer;N;No
388;Carlye;Bartle;Female;1966-05-25;;Financial Services;Mass Customer;N;Yes
389;Dorene;Scrivner;Female;1975-04-27;Help Desk Operator;Entertainment;Affluent Customer;N;Yes
390;Royall;Slimings;Male;1997-11-25;Programmer Analyst II;Health;Affluent Customer;N;No
391;Duffie;Woodier;Male;1970-03-25;;Argiculture;Mass Customer;N;No
392;Brandyn;Morrid;Male;1978-06-14;Safety Technician I;Property;Mass Customer;N;No
393;Cesaro;Isbell;Male;1955-02-08;Associate Professor;Manufacturing;Mass Customer;N;Yes
394;Roanne;Cowthard;Female;1977-06-06;Legal Assistant;Health;High Net Worth;N;Yes
395;Penn;Burkinshaw;Male;1976-11-27;Data Coordiator;Retail;High Net Worth;N;Yes
396;Peria;Iscowitz;Female;1967-01-25;Systems Administrator III;Telecommunications;High Net Worth;N;Yes
397;Nerissa;Foote;Female;1981-09-02;Paralegal;Financial Services;Affluent Customer;N;Yes
398;Randee;Douberday;Female;1969-01-18;;Retail;Affluent Customer;N;No
399;Nickie;Neissen;Male;1976-07-18;Engineer III;Manufacturing;Affluent Customer;N;Yes
400;Sibeal;Fellow;Female;1962-05-19;Financial Analyst;Financial Services;Mass Customer;N;No
401;Halette;Helling;Female;1986-12-11;Assistant Professor;Retail;Mass Customer;N;No
402;Berne;Donegan;Male;1977-06-03;Desktop Support Technician;Retail;Affluent Customer;N;No
403;Easter;Laffoley-Lane;Female;1975-10-17;Graphic Designer;n/a;Mass Customer;N;Yes
404;Sinclair;Sustins;Male;1995-12-17;Geologist I;Financial Services;Affluent Customer;N;Yes
405;Vivien;Urion;Female;1971-09-28;;Manufacturing;High Net Worth;N;Yes
406;Rhona;Spilsburie;Female;1987-06-16;Financial Analyst;Financial Services;High Net Worth;N;No
407;Chryste;Acum;Female;1979-01-12;Structural Analysis Engineer;n/a;High Net Worth;N;Yes
408;Kurtis;Baistow;Male;1991-08-31;Senior Financial Analyst;Financial Services;Affluent Customer;N;No
409;Tatiania;O'Kane;Female;1978-01-23;Executive Secretary;Health;Mass Customer;N;Yes
410;Alicia;Townend;Female;1990-04-09;Structural Engineer;n/a;Mass Customer;N;Yes
411;Cathyleen;Bern;Female;1977-03-31;Director of Sales;Financial Services;High Net Worth;N;No
412;Evanne;Feechum;Female;1960-04-23;;IT;High Net Worth;N;No
413;Simone;Denys;Male;1957-12-22;VP Quality Control;n/a;High Net Worth;N;Yes
414;Thorin;Grimoldby;Male;1976-07-16;Social Worker;Health;High Net Worth;N;No
415;Conchita;Jeans;Female;1955-05-31;Senior Financial Analyst;Financial Services;Affluent Customer;N;Yes
416;Dory;Barnsdall;Female;1997-06-23;Software Consultant;n/a;Mass Customer;N;Yes
417;Fernandina;Brambley;Female;1971-02-17;Biostatistician IV;Argiculture;Mass Customer;N;No
418;Jere;Ding;Female;1958-12-22;;n/a;Mass Customer;N;No
419;Chrissie;Bernardini;Female;1981-01-26;VP Marketing;Manufacturing;Affluent Customer;N;No
420;Clem;Leek;Male;1958-07-05;Help Desk Operator;Entertainment;High Net Worth;N;No
421;Tish;Netti;Female;1999-03-19;Sales Representative;Retail;Mass Customer;N;Yes
422;Vito;Norker;Male;2002-01-06;;Manufacturing;Affluent Customer;N;No
423;Orville;Akerman;Male;1956-11-08;Senior Quality Engineer;n/a;Mass Customer;N;No
424;Dennie;Eunson;Male;1978-01-25;Research Nurse;Health;High Net Worth;N;No
425;Michaeline;Bordman;Female;1953-11-19;Sales Representative;Retail;Mass Customer;N;Yes
426;Emlyn;Anstice;Female;1972-06-02;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;No
427;Giusto;Torbett;Male;1996-12-19;Assistant Media Planner;Entertainment;Mass Customer;N;Yes
428;Freida;Everil;Female;1977-05-03;Structural Engineer;Health;High Net Worth;N;Yes
429;Berny;Bold;Female;1978-07-30;Community Outreach Specialist;IT;High Net Worth;N;Yes
430;Janice;Himsworth;Female;1973-04-26;Paralegal;Financial Services;High Net Worth;N;Yes
431;Gale;Done;Male;1956-03-26;Research Nurse;Health;Affluent Customer;N;Yes
432;Amby;Pentin;Male;1990-02-12;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;Yes
433;Reinhard;Jubert;Male;1964-03-12;Statistician II;Property;Affluent Customer;N;No
434;Raff;Waadenburg;Male;1995-12-01;;Financial Services;Mass Customer;N;Yes
435;Jerome;Muggeridge;Male;1999-12-23;GIS Technical Architect;Telecommunications;Mass Customer;N;No
436;Erwin;Pendre;Male;1957-12-24;Internal Auditor;IT;Mass Customer;N;No
437;Sayres;Duthie;Male;1976-08-14;Systems Administrator III;Manufacturing;Affluent Customer;N;Yes
438;Ebenezer;Bottelstone;Male;1989-08-17;Internal Auditor;Property;High Net Worth;N;Yes
439;Lida;Wych;Female;1974-07-08;GIS Technical Architect;n/a;Affluent Customer;N;No
440;Sheena;O'Duggan;Female;1977-12-16;Business Systems Development Analyst;Telecommunications;Mass Customer;N;No
441;Felicle;Beneze;Female;1974-03-08;Analyst Programmer;IT;Mass Customer;N;No
442;Linc;Vedyasov;Male;2001-10-06;;Financial Services;Mass Customer;N;No
443;Lauree;Leason;Female;1972-03-26;;Argiculture;High Net Worth;N;Yes
444;Britteny;Falconer-Taylor;Female;1967-02-24;Staff Scientist;Manufacturing;Mass Customer;N;Yes
445;Timothy;Wenham;Male;1984-11-13;Executive Secretary;Financial Services;Mass Customer;N;No
446;Marilee;Oosthout de Vree;Female;1978-07-02;Tax Accountant;IT;Affluent Customer;N;Yes
447;Brittany;Peasey;Female;2001-11-06;Help Desk Technician;Argiculture;Mass Customer;N;Yes
448;Robin;Crack;Female;1995-04-26;Software Engineer III;IT;High Net Worth;N;No
449;Shana;Fortesquieu;Female;1974-09-24;VP Product Management;Manufacturing;High Net Worth;N;Yes
450;Myrlene;Rothwell;Female;1975-04-02;Structural Analysis Engineer;Entertainment;Mass Customer;N;Yes
451;Marlow;Flowerdew;U;;Quality Control Specialist;IT;High Net Worth;N;No
452;Natalee;Bamford;Female;1959-08-11;Account Coordinator;Property;Mass Customer;N;Yes
453;Cornelius;Yarmouth;U;;Assistant Professor;IT;High Net Worth;N;No
454;Eugenie;Domenc;U;;Research Nurse;Health;Affluent Customer;N;Yes
455;Mile;Dionisii;Male;1991-11-02;Civil Engineer;Manufacturing;Mass Customer;N;Yes
456;Randolph;Redihalgh;Male;1975-11-30;Automation Specialist I;Manufacturing;Affluent Customer;N;Yes
457;Querida;Danilchev;Female;1980-12-14;Recruiting Manager;Financial Services;High Net Worth;N;Yes
458;Osborn;Pentony;Male;1969-04-21;Account Representative IV;Manufacturing;Affluent Customer;N;Yes
459;Bel;Cheeke;Female;1986-08-04;Civil Engineer;Manufacturing;Mass Customer;N;Yes
460;Illa;;Female;1986-01-23;Electrical Engineer;Manufacturing;Affluent Customer;N;Yes
461;Jsandye;Melendez;Female;1979-10-09;Social Worker;Health;Mass Customer;N;Yes
462;Melany;Thorrington;Female;1960-01-01;;Manufacturing;Affluent Customer;N;Yes
463;Allis;Blanche;Female;1962-03-30;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes
464;Karel;Dimelow;Female;1958-03-23;;n/a;Mass Customer;N;Yes
465;Alina;Wilsey;Female;1976-03-27;Developer III;Financial Services;Affluent Customer;N;Yes
466;Jarad;Bauser;Male;1991-01-27;;Manufacturing;Affluent Customer;N;Yes
467;Welbie;Rockliffe;Male;1954-01-02;Human Resources Assistant I;Property;Affluent Customer;N;No
468;Valeria;Ladyman;Female;1974-01-19;Software Test Engineer I;Property;High Net Worth;N;Yes
469;Levi;Cartmell;Male;1996-05-03;Actuary;Financial Services;High Net Worth;N;Yes
470;Darbee;Klimowicz;Male;2001-12-19;Internal Auditor;Retail;Mass Customer;N;No
471;Libby;Wardesworth;Female;1956-01-01;GIS Technical Architect;Financial Services;Affluent Customer;N;No
472;Kippy;Jessel;Female;1990-11-16;Internal Auditor;Financial Services;Mass Customer;N;Yes
473;Benji;O'Shirine;Male;1977-03-13;Junior Executive;Health;Mass Customer;N;Yes
474;Consolata;Clacson;Female;1983-01-15;Geologist IV;Entertainment;Affluent Customer;N;No
475;Vernor;;Male;1996-11-14;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;No
476;Kane;Jahnel;Male;1989-04-21;Computer Systems Analyst IV;n/a;Mass Customer;N;No
477;Cheri;Hazeman;Female;1960-11-26;Media Manager II;Financial Services;High Net Worth;N;Yes
478;Darcey;Harberer;Female;1961-01-21;Chief Design Engineer;n/a;Affluent Customer;N;Yes
479;Blythe;Keighley;Female;1994-08-04;;IT;Mass Customer;N;Yes
480;Darelle;Ive;U;;Registered Nurse;Health;Mass Customer;N;Yes
481;Marcella;Manzell;Female;1990-04-12;Programmer IV;Argiculture;Mass Customer;N;No
482;Gar;Wallis;Male;1962-12-19;;Health;Mass Customer;N;No
483;Bertrand;Penkethman;Male;1973-05-02;Sales Representative;Retail;Affluent Customer;N;No
484;Mason;Kohrsen;Male;1974-04-24;Programmer IV;Manufacturing;Mass Customer;N;No
485;Ulrika;Steagall;Female;1974-11-08;Statistician III;Manufacturing;High Net Worth;N;No
486;Prudi;Edon;Female;1955-12-30;Technical Writer;Manufacturing;Affluent Customer;N;Yes
487;Elayne;Braiden;Female;1979-09-19;Food Chemist;Health;Mass Customer;N;No
488;Domini;Ghelerdini;Female;1980-07-11;Help Desk Operator;Property;Mass Customer;N;Yes
489;Tresa;Reeks;Female;1971-05-31;Senior Editor;Retail;Mass Customer;N;Yes
490;Lida;Boynton;Female;1992-06-15;Environmental Tech;Argiculture;Mass Customer;N;No
491;Andrea;Funcheon;Male;1976-02-20;Speech Pathologist;Property;Affluent Customer;N;Yes
492;Pail;Ashplant;Male;1976-04-28;Environmental Tech;Financial Services;Mass Customer;N;No
493;Tommie;Banbridge;Female;1960-09-13;Electrical Engineer;Manufacturing;Mass Customer;N;Yes
494;Gaby;;Male;1975-06-02;Design Engineer;Manufacturing;Mass Customer;N;No
495;Lucius;Prescott;Male;1959-02-21;VP Accounting;Financial Services;Mass Customer;N;Yes
496;Korry;Cosgrove;Female;1976-01-28;Engineer II;Financial Services;Affluent Customer;N;Yes
497;Allissa;Brinklow;Female;1974-01-09;;Property;Mass Customer;N;Yes
498;Emmalee;Sketcher;Female;1978-04-30;VP Sales;Manufacturing;High Net Worth;N;Yes
499;Dalli;Baggally;Male;1961-03-15;Budget/Accounting Analyst III;Financial Services;Affluent Customer;N;No
500;Lazar;Crathern;Male;1992-04-11;Recruiting Manager;Retail;Affluent Customer;N;Yes
501;Henrieta;MacClancey;Female;1977-06-10;Environmental Specialist;n/a;High Net Worth;N;No
502;Rica;Raveau;Female;1970-12-24;Teacher;Manufacturing;Mass Customer;N;No
503;Burr;Gerb;Male;1989-07-19;Dental Hygienist;Health;Affluent Customer;N;Yes
504;Vinny;Hegley;Male;1995-04-25;Environmental Tech;Manufacturing;High Net Worth;N;Yes
505;Wylma;Elsy;Female;1966-12-01;;n/a;High Net Worth;N;Yes
506;Brett;Scrancher;Female;1985-02-14;Health Coach II;Retail;Mass Customer;N;No
507;Gwen;Jakubczyk;Female;1971-07-05;;Health;Mass Customer;N;No
508;Abagail;Tordiffe;Female;1971-01-18;Project Manager;Property;Mass Customer;N;Yes
509;Tobe;Vamplew;Male;1979-08-06;Developer II;Financial Services;Affluent Customer;N;Yes
510;Sheilah;Blackmore;Female;1992-06-15;;n/a;Mass Customer;N;No
511;Theo;Tolmie;Female;1982-12-02;Dental Hygienist;Health;High Net Worth;N;No
512;Sigfried;Semken;Male;1955-04-15;VP Accounting;Financial Services;Mass Customer;N;No
513;Kienan;Soar;U;;Tax Accountant;IT;Mass Customer;N;No
514;Trent;;Male;1996-06-20;Associate Professor;Financial Services;Mass Customer;N;Yes
515;Winna;Verny;Female;1989-09-04;Help Desk Operator;IT;High Net Worth;N;No
516;Craggy;Loadsman;Male;1958-01-07;Environmental Tech;Financial Services;Mass Customer;N;No
517;Iona;Fidgeon;Female;1985-08-20;Chief Design Engineer;Property;Mass Customer;N;Yes
518;Bernhard;Senett;Male;1991-04-28;Database Administrator IV;Retail;Mass Customer;N;Yes
519;Rabi;Nissle;Male;2000-04-07;;n/a;Mass Customer;N;Yes
520;Jazmin;Neumann;Female;1964-08-09;VP Quality Control;Financial Services;Affluent Customer;N;Yes
521;Peri;Hovie;Female;1978-12-19;Help Desk Operator;Health;High Net Worth;N;No
522;Lynnelle;Comettoi;Female;1976-11-05;;n/a;Affluent Customer;N;Yes
523;Elberta;Tixall;Female;1974-11-24;Senior Financial Analyst;Financial Services;Affluent Customer;N;Yes
524;Florence;Held;Female;1962-09-09;Nurse;Retail;Mass Customer;N;No
525;Lennard;Donizeau;Male;1980-02-12;Chemical Engineer;Manufacturing;Mass Customer;N;Yes
526;Ardelle;;U;;Social Worker;Health;Mass Customer;N;Yes
527;Lorilyn;Topaz;Female;1990-10-19;VP Quality Control;Financial Services;Mass Customer;N;Yes
528;Gayel;Downs;Female;1979-06-06;Registered Nurse;Health;Mass Customer;N;No
529;Sandor;Tumber;Male;1989-07-21;Operator;Retail;Affluent Customer;N;Yes
